Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     300/300         TVectorT<double>::IsValid() const [63]
-----------------------------------------------
                0.00    0.00     300/300         main [1]
[62]     0.0    0.00    0.00     300         TVectorT<double>::operator[](int) [62]
                0.00    0.00     300/300         TVectorT<double>::operator()(int) [61]
-----------------------------------------------
                0.00    0.00     300/300         TVectorT<double>::operator()(int) [61]
[63]     0.0    0.00    0.00     300         TVectorT<double>::IsValid() const [63]
-----------------------------------------------
                0.00    0.00     300/300         main [1]
[64]     0.0    0.00    0.00     300         std::vector<data::analized, std::allocator<data::analized> >::operator[](unsigned long) [64]
-----------------------------------------------
                0.00    0.00      15/281         std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [160]
                0.00    0.00      16/281         std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [151]
                0.00    0.00     250/281         std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [78]
[65]     0.0    0.00    0.00     281         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      64/266         std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [151]
                0.00    0.00     101/266         image_analizer::cook() [2]
                0.00    0.00     101/266         accelerometer_analizer::cook() [17]
[66]     0.0    0.00    0.00     266         std::vector<data::frame_data, std::allocator<data::frame_data> >::size() const [66]
-----------------------------------------------
                0.00    0.00     254/254         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data>(data::frame_data*, data::frame_data&&) [69]
[67]     0.0    0.00    0.00     254         data::frame_data::frame_data(data::frame_data&&) [67]
                0.00    0.00     254/254         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> >&&) [75]
-----------------------------------------------
                0.00    0.00     254/254         void std::allocator_traits<std::allocator<data::frame_data> >::destroy<data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*) [73]
[68]     0.0    0.00    0.00     254         void __gnu_cxx::new_allocator<data::frame_data>::destroy<data::frame_data>(data::frame_data*) [68]
                0.00    0.00     254/454         data::frame_data::~frame_data() [44]
-----------------------------------------------
                0.00    0.00     254/254         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data&&) [74]
[69]     0.0    0.00    0.00     254         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data>(data::frame_data*, data::frame_data&&) [69]
                0.00    0.00     254/508         data::frame_data&& std::forward<data::frame_data>(std::remove_reference<data::frame_data>::type&) [43]
                0.00    0.00     254/254         data::frame_data::frame_data(data::frame_data&&) [67]
                0.00    0.00     254/854         operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00     254/254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(std::_Vector_base<unsigned int, std::allocator<unsigned int> >&&) [72]
[70]     0.0    0.00    0.00     254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&&) [70]
                0.00    0.00     508/508         std::remove_reference<std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&>(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&) [42]
                0.00    0.00     254/654         std::allocator<unsigned int>::allocator(std::allocator<unsigned int> const&) [39]
                0.00    0.00     254/254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data&&) [71]
-----------------------------------------------
                0.00    0.00     254/254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&&) [70]
[71]     0.0    0.00    0.00     254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data&&) [71]
-----------------------------------------------
                0.00    0.00     254/254         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> >&&) [75]
[72]     0.0    0.00    0.00     254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(std::_Vector_base<unsigned int, std::allocator<unsigned int> >&&) [72]
                0.00    0.00     254/254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&&) [70]
-----------------------------------------------
                0.00    0.00     254/254         void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [76]
[73]     0.0    0.00    0.00     254         void std::allocator_traits<std::allocator<data::frame_data> >::destroy<data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*) [73]
                0.00    0.00     254/254         void __gnu_cxx::new_allocator<data::frame_data>::destroy<data::frame_data>(data::frame_data*) [68]
-----------------------------------------------
                0.00    0.00     254/254         void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [76]
[74]     0.0    0.00    0.00     254         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data&&) [74]
                0.00    0.00     254/508         data::frame_data&& std::forward<data::frame_data>(std::remove_reference<data::frame_data>::type&) [43]
                0.00    0.00     254/254         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data>(data::frame_data*, data::frame_data&&) [69]
-----------------------------------------------
                0.00    0.00     254/254         data::frame_data::frame_data(data::frame_data&&) [67]
[75]     0.0    0.00    0.00     254         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> >&&) [75]
                0.00    0.00     254/254         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(std::_Vector_base<unsigned int, std::allocator<unsigned int> >&&) [72]
-----------------------------------------------
                0.00    0.00     254/254         data::frame_data* std::__relocate_a_1<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [137]
[76]     0.0    0.00    0.00     254         void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [76]
                0.00    0.00     254/254         std::remove_reference<data::frame_data&>::type&& std::move<data::frame_data&>(data::frame_data&) [77]
                0.00    0.00     254/762         data::frame_data* std::__addressof<data::frame_data>(data::frame_data&) [35]
                0.00    0.00     254/254         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data&&) [74]
                0.00    0.00     254/254         void std::allocator_traits<std::allocator<data::frame_data> >::destroy<data::frame_data>(std::allocator<data::frame_data>&, data::frame_data*) [73]
-----------------------------------------------
                0.00    0.00     254/254         void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [76]
[77]     0.0    0.00    0.00     254         std::remove_reference<data::frame_data&>::type&& std::move<data::frame_data&>(data::frame_data&) [77]
-----------------------------------------------
                0.00    0.00     250/250         std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long) [14]
[78]     0.0    0.00    0.00     250         std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [78]
                0.00    0.00    1000/1850        std::vector<unsigned int, std::allocator<unsigned int> >::size() const [24]
                0.00    0.00     500/1000        std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const [30]
                0.00    0.00     250/281         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00     250/250         std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long) [14]
[79]     0.0    0.00    0.00     250         std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [79]
                0.00    0.00     250/250         std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [80]
-----------------------------------------------
                0.00    0.00     250/250         std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [79]
[80]     0.0    0.00    0.00     250         std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [80]
                0.00    0.00     250/250         unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [83]
-----------------------------------------------
                0.00    0.00     250/250         unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [7]
[81]     0.0    0.00    0.00     250         void std::_Construct<unsigned int>(unsigned int*) [81]
                0.00    0.00     250/854         operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00     250/250         unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [7]
[82]     0.0    0.00    0.00     250         unsigned int* std::__addressof<unsigned int>(unsigned int&) [82]
-----------------------------------------------
                0.00    0.00     250/250         std::vector<unsigned int, std::allocator<unsigned int> >::_S_do_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&, std::integral_constant<bool, true>) [80]
[83]     0.0    0.00    0.00     250         unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [83]
                0.00    0.00     750/950         unsigned int* std::__niter_base<unsigned int*>(unsigned int*) [33]
                0.00    0.00     250/250         std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [84]
-----------------------------------------------
                0.00    0.00     250/250         unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [83]
[84]     0.0    0.00    0.00     250         std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [84]
-----------------------------------------------
                0.00    0.00     250/250         unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [11]
[85]     0.0    0.00    0.00     250         std::__size_to_integer(unsigned long) [85]
-----------------------------------------------
                0.00    0.00     250/250         unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&) [11]
[86]     0.0    0.00    0.00     250         std::iterator_traits<unsigned int*>::iterator_category std::__iterator_category<unsigned int*>(unsigned int* const&) [86]
-----------------------------------------------
                0.00    0.00     225/225         std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [88]
[87]     0.0    0.00    0.00     225         __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00     225/225         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [36]
[88]     0.0    0.00    0.00     225         std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [88]
                0.00    0.00     225/225         __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [87]
-----------------------------------------------
                0.00    0.00      60/216         std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [160]
                0.00    0.00     156/216         main [1]
[89]     0.0    0.00    0.00     216         std::vector<data::analized, std::allocator<data::analized> >::size() const [89]
-----------------------------------------------
                0.00    0.00     200/200         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data const&>(data::frame_data*, data::frame_data const&) [92]
[90]     0.0    0.00    0.00     200         data::frame_data::frame_data(data::frame_data const&) [90]
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
-----------------------------------------------
                0.00    0.00     200/200         data_file_parser::fill_raw() [5]
[91]     0.0    0.00    0.00     200         data::frame_data::frame_data() [91]
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector() [109]
-----------------------------------------------
                0.00    0.00     200/200         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data const&>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data const&) [104]
[92]     0.0    0.00    0.00     200         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data const&>(data::frame_data*, data::frame_data const&) [92]
                0.00    0.00     200/416         data::frame_data const& std::forward<data::frame_data const&>(std::remove_reference<data::frame_data const&>::type&) [54]
                0.00    0.00     200/854         operator new(unsigned long, void*) [34]
                0.00    0.00     200/200         data::frame_data::frame_data(data::frame_data const&) [90]
-----------------------------------------------
                0.00    0.00     200/200         std::allocator<unsigned int>::allocator() [97]
[93]     0.0    0.00    0.00     200         __gnu_cxx::new_allocator<unsigned int>::new_allocator() [93]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
[94]     0.0    0.00    0.00     200         __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::_S_select_on_copy(std::allocator<unsigned int> const&) [94]
                0.00    0.00     200/200         std::allocator_traits<std::allocator<unsigned int> >::select_on_container_copy_construction(std::allocator<unsigned int> const&) [105]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
[95]     0.0    0.00    0.00     200         std::vector<unsigned int, std::allocator<unsigned int> >::end() const [95]
                0.00    0.00     200/400         __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int const* const&) [55]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
[96]     0.0    0.00    0.00     200         std::vector<unsigned int, std::allocator<unsigned int> >::begin() const [96]
                0.00    0.00     200/400         __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int const* const&) [55]
-----------------------------------------------
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [100]
[97]     0.0    0.00    0.00     200         std::allocator<unsigned int>::allocator() [97]
                0.00    0.00     200/200         __gnu_cxx::new_allocator<unsigned int>::new_allocator() [93]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__copy_move_a2<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [113]
[98]     0.0    0.00    0.00     200         unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [98]
-----------------------------------------------
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [103]
[99]     0.0    0.00    0.00     200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&) [99]
                0.00    0.00     200/400         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [57]
                0.00    0.00     200/654         std::allocator<unsigned int>::allocator(std::allocator<unsigned int> const&) [39]
-----------------------------------------------
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [102]
[100]    0.0    0.00    0.00     200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [100]
                0.00    0.00     200/200         std::allocator<unsigned int>::allocator() [97]
                0.00    0.00     200/400         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [57]
-----------------------------------------------
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [103]
[101]    0.0    0.00    0.00     200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long) [101]
                0.00    0.00     200/450         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long) [52]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector() [109]
[102]    0.0    0.00    0.00     200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [102]
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl() [100]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
[103]    0.0    0.00    0.00     200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [103]
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&) [99]
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long) [101]
-----------------------------------------------
                0.00    0.00      16/200         void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
                0.00    0.00     184/200         std::vector<data::frame_data, std::allocator<data::frame_data> >::push_back(data::frame_data const&) [107]
[104]    0.0    0.00    0.00     200         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data const&>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data const&) [104]
                0.00    0.00     200/416         data::frame_data const& std::forward<data::frame_data const&>(std::remove_reference<data::frame_data const&>::type&) [54]
                0.00    0.00     200/200         void __gnu_cxx::new_allocator<data::frame_data>::construct<data::frame_data, data::frame_data const&>(data::frame_data*, data::frame_data const&) [92]
-----------------------------------------------
                0.00    0.00     200/200         __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::_S_select_on_copy(std::allocator<unsigned int> const&) [94]
[105]    0.0    0.00    0.00     200         std::allocator_traits<std::allocator<unsigned int> >::select_on_container_copy_construction(std::allocator<unsigned int> const&) [105]
                0.00    0.00     200/654         std::allocator<unsigned int>::allocator(std::allocator<unsigned int> const&) [39]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [114]
[106]    0.0    0.00    0.00     200         unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [106]
                0.00    0.00     200/200         unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [116]
-----------------------------------------------
                0.00    0.00     200/200         data_file_parser::fill_raw() [5]
[107]    0.0    0.00    0.00     200         std::vector<data::frame_data, std::allocator<data::frame_data> >::push_back(data::frame_data const&) [107]
                0.00    0.00     184/200         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data const&>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data const&) [104]
                0.00    0.00      16/16          std::vector<data::frame_data, std::allocator<data::frame_data> >::end() [156]
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
-----------------------------------------------
                0.00    0.00     200/200         data::frame_data::frame_data(data::frame_data const&) [90]
[108]    0.0    0.00    0.00     200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
                0.00    0.00     200/1200        std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [26]
                0.00    0.00     200/200         __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::_S_select_on_copy(std::allocator<unsigned int> const&) [94]
                0.00    0.00     200/1850        std::vector<unsigned int, std::allocator<unsigned int> >::size() const [24]
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [103]
                0.00    0.00     200/654         std::allocator<unsigned int>::~allocator() [40]
                0.00    0.00     200/1154        std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [27]
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::end() const [95]
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::begin() const [96]
                0.00    0.00     200/200         unsigned int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, unsigned int>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, std::allocator<unsigned int>&) [115]
-----------------------------------------------
                0.00    0.00     200/200         data::frame_data::frame_data() [91]
[109]    0.0    0.00    0.00     200         std::vector<unsigned int, std::allocator<unsigned int> >::vector() [109]
                0.00    0.00     200/200         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [102]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [111]
[110]    0.0    0.00    0.00     200         unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*) [110]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [116]
[111]    0.0    0.00    0.00     200         unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [111]
                0.00    0.00     400/400         unsigned int const* std::__niter_base<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [59]
                0.00    0.00     200/950         unsigned int* std::__niter_base<unsigned int*>(unsigned int*) [33]
                0.00    0.00     200/200         unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [112]
                0.00    0.00     200/200         unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*) [110]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [111]
[112]    0.0    0.00    0.00     200         unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [112]
                0.00    0.00     200/200         unsigned int* std::__copy_move_a2<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [113]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [112]
[113]    0.0    0.00    0.00     200         unsigned int* std::__copy_move_a2<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*) [113]
                0.00    0.00     200/200         unsigned int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [98]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, unsigned int>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, std::allocator<unsigned int>&) [115]
[114]    0.0    0.00    0.00     200         unsigned int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [114]
